,CustomerID,Age,Gender,ProductCategory,PurchaseAmount,PurchaseDate
2475,3476,45,Male,Books,35.88,2024-03-17
2476,3477,54,Male,Clothing,97.5,2024-05-24
2477,3478,54,Male,Books,23.52,2024-06-22
2478,3479,26,Female,Beauty,150.91,2024-03-21
2479,3480,32,Female,Beauty,30.59,2024-05-22
2480,3481,52,Non-Binary,Sports,512.29,2024-05-17
2481,3482,56,Female,Clothing,134.54,2024-01-05
2482,3483,19,Male,Beauty,181.12,2024-02-23
2483,3484,59,Male,Books,29.22,2024-05-27
2484,3485,57,Female,Clothing,94.74,2024-06-24
2485,3486,18,Non-Binary,Sports,10.28,2024-03-25
2486,3487,55,Non-Binary,Toys,15.89,2024-03-31
2487,3488,29,Female,Beauty,122.24,2024-01-17
2488,3489,46,Male,Home,151.89,2024-02-08
2489,3490,52,Male,Beauty,106.78,2024-03-12
2490,3491,26,Female,Sports,90.73,2024-01-08
2491,3492,27,Non-Binary,Clothing,124.02,2024-03-27
2492,3493,38,Female,Electronics,182.46,2024-04-06
2493,3494,43,Female,Books,193.76,2024-06-09
2494,3495,59,Female,Books,236.59,2024-05-16
2495,3496,40,Female,Electronics,583.3,2024-02-12
2496,3497,33,Male,Home,53.86,2024-05-26
2497,3498,21,Male,Beauty,237.5,2024-06-04
2498,3499,42,Female,Home,25.94,2024-04-09
2499,3500,59,Non-Binary,Toys,31.97,2024-02-17
2500,3501,18,Female,Toys,346.04,2024-06-01
2501,3502,29,Male,Electronics,241.83,2024-01-30
2502,3503,42,Male,Beauty,257.41,2024-03-19
2503,3504,18,Non-Binary,Beauty,134.46,2024-06-29
2504,3505,41,Female,Toys,10.54,2024-03-21
2505,3506,27,Male,Home,49.94,2024-01-09
2506,3507,41,Male,Electronics,133.08,2024-03-10
2507,3508,24,Female,Clothing,107.47,2024-04-15
2508,3509,21,Female,Clothing,112.14,2024-01-23
2509,3510,50,Non-Binary,Beauty,74.86,2024-05-07
2510,3511,36,Non-Binary,Electronics,385.31,2024-03-01
2511,3512,38,Non-Binary,Clothing,30.58,2024-04-05
2512,3513,21,Female,Beauty,201.43,2024-04-25
2513,3514,34,Female,Toys,10.55,2024-03-18
2514,3515,42,Non-Binary,Sports,40.03,2024-02-25
2515,3516,46,Male,Sports,195.68,2024-05-14
2516,3517,23,Male,Electronics,126.04,2024-03-18
2517,3518,36,Female,Electronics,136.93,2024-02-14
2518,3519,36,Male,Home,31.13,2024-01-29
2519,3520,48,Female,Toys,34.84,2024-04-05
2520,3521,38,Non-Binary,Toys,172.97,2024-01-10
2521,3522,30,Female,Sports,60.86,2024-02-21
2522,3523,36,Female,Sports,106.46,2024-01-24
2523,3524,55,Female,Clothing,22.86,2024-04-23
2524,3525,24,Male,Beauty,68.26,2024-05-09
2525,3526,39,Female,Sports,142.55,2024-01-07
2526,3527,25,Male,Clothing,232.08,2024-05-03
2527,3528,34,Non-Binary,Electronics,156.9,2024-05-08
2528,3529,31,Non-Binary,Sports,96.69,2024-02-09
2529,3530,31,Male,Beauty,26.5,2024-02-18
2530,3531,29,Female,Electronics,5.29,2024-03-28
2531,3532,50,Non-Binary,Clothing,397.69,2024-05-03
2532,3533,40,Female,Sports,7.76,2024-05-14
2533,3534,29,Male,Clothing,178.9,2024-03-20
2534,3535,24,Female,Electronics,94.69,2024-03-24
2535,3536,27,Non-Binary,Sports,48.58,2024-02-06
2536,3537,25,Female,Clothing,18.01,2024-01-26
2537,3538,35,Non-Binary,Sports,23.6,2024-05-12
2538,3539,59,Female,Electronics,133.38,2024-06-22
2539,3540,33,Non-Binary,Home,36.73,2024-02-03
2540,3541,38,Non-Binary,Beauty,98.21,2024-02-22
2541,3542,37,Non-Binary,Home,115.15,2024-01-10
2542,3543,35,Male,Toys,60.33,2024-04-27
2543,3544,55,Male,Beauty,639.27,2024-04-09
2544,3545,25,Male,Electronics,447.19,2024-05-13
2545,3546,46,Female,Beauty,60.72,2024-01-30
2546,3547,32,Female,Home,310.88,2024-01-02
2547,3548,59,Female,Toys,132.41,2024-03-20
2548,3549,28,Non-Binary,Clothing,95.38,2024-01-12
2549,3550,41,Female,Sports,566.32,2024-06-24
2550,3551,52,Male,Books,31.18,2024-06-01
2551,3552,26,Male,Toys,50.3,2024-01-23
2552,3553,20,Non-Binary,Books,22.58,2024-03-26
2553,3554,50,Non-Binary,Toys,32.46,2024-04-29
2554,3555,49,Female,Books,14.93,2024-01-12
2555,3556,44,Non-Binary,Books,227.63,2024-01-27
2556,3557,45,Male,Home,19.03,2024-05-13
2557,3558,58,Male,Electronics,54.54,2024-06-17
2558,3559,47,Male,Electronics,102.32,2024-03-20
2559,3560,55,Male,Sports,40.64,2024-01-06
2560,3561,55,Non-Binary,Toys,142.79,2024-05-27
2561,3562,30,Female,Electronics,134.78,2024-03-20
2562,3563,55,Female,Toys,750.48,2024-06-12
2563,3564,43,Non-Binary,Home,25.38,2024-02-23
2564,3565,40,Female,Home,73.52,2024-03-23
2565,3566,19,Male,Toys,109.19,2024-02-21
2566,3567,35,Non-Binary,Toys,141.08,2024-02-19
2567,3568,52,Non-Binary,Electronics,48.05,2024-03-14
2568,3569,59,Male,Books,34.62,2024-03-11
2569,3570,37,Female,Home,40.98,2024-05-16
2570,3571,20,Non-Binary,Home,75.91,2024-03-22
2571,3572,21,Female,Sports,13.86,2024-04-22
2572,3573,44,Male,Clothing,178.8,2024-06-20
2573,3574,59,Female,Sports,713.61,2024-01-31
2574,3575,41,Non-Binary,Sports,87.54,2024-03-10
2575,3576,41,Non-Binary,Beauty,63.73,2024-02-08
2576,3577,59,Female,Electronics,246.72,2024-02-10
2577,3578,57,Non-Binary,Electronics,193.07,2024-03-11
2578,3579,55,Female,Sports,103.58,2024-01-30
2579,3580,53,Non-Binary,Books,30.02,2024-01-04
2580,3581,40,Non-Binary,Clothing,159.19,2024-06-08
2581,3582,33,Non-Binary,Toys,202.76,2024-05-23
2582,3583,47,Female,Toys,110.68,2024-05-11
2583,3584,21,Non-Binary,Books,71.23,2024-01-27
2584,3585,38,Non-Binary,Books,52.22,2024-02-22
2585,3586,58,Female,Beauty,139.16,2024-05-18
2586,3587,22,Female,Toys,50.04,2024-03-30
2587,3588,23,Male,Books,5.88,2024-05-20
2588,3589,31,Female,Clothing,235.18,2024-03-22
2589,3590,37,Female,Sports,627.26,2024-03-10
2590,3591,44,Non-Binary,Home,68.76,2024-02-06
2591,3592,42,Male,Toys,20.36,2024-06-29
2592,3593,47,Female,Home,101.39,2024-03-13
2593,3594,37,Non-Binary,Sports,45.6,2024-05-26
2594,3595,46,Female,Beauty,149.2,2024-03-03
2595,3596,52,Non-Binary,Books,221.85,2024-02-13
2596,3597,32,Non-Binary,Beauty,90.72,2024-01-19
2597,3598,20,Non-Binary,Books,214.89,2024-03-20
2598,3599,29,Male,Home,253.96,2024-06-05
2599,3600,45,Non-Binary,Sports,23.95,2024-03-27
2600,3601,45,Female,Books,66.27,2024-05-18
2601,3602,45,Female,Beauty,169.96,2024-04-23
2602,3603,23,Non-Binary,Home,32.07,2024-01-13
2603,3604,19,Non-Binary,Sports,177.93,2024-02-03
2604,3605,29,Non-Binary,Beauty,28.26,2024-01-08
2605,3606,24,Male,Electronics,403.89,2024-04-30
2606,3607,52,Non-Binary,Toys,47.29,2024-06-21
2607,3608,31,Male,Books,56.53,2024-01-13
2608,3609,33,Non-Binary,Beauty,18.7,2024-01-28
2609,3610,21,Female,Clothing,20.13,2024-04-08
2610,3611,52,Male,Clothing,75.99,2024-01-14
2611,3612,22,Non-Binary,Home,71.67,2024-01-23
2612,3613,32,Non-Binary,Beauty,56.68,2024-04-19
2613,3614,19,Non-Binary,Clothing,26.62,2024-04-10
2614,3615,39,Non-Binary,Electronics,95.96,2024-02-15
2615,3616,38,Female,Toys,6.56,2024-06-29
2616,3617,38,Male,Clothing,12.25,2024-06-01
2617,3618,47,Non-Binary,Beauty,30.43,2024-05-31
2618,3619,42,Male,Books,29.18,2024-06-10
2619,3620,35,Male,Sports,88.04,2024-06-25
2620,3621,40,Non-Binary,Clothing,82.91,2024-06-28
2621,3622,58,Non-Binary,Clothing,26.02,2024-04-24
2622,3623,37,Male,Electronics,451.24,2024-06-06
2623,3624,23,Male,Clothing,150.34,2024-04-01
2624,3625,31,Male,Clothing,126.96,2024-03-20
2625,3626,55,Female,Electronics,49.54,2024-03-26
2626,3627,19,Female,Home,57.11,2024-02-20
2627,3628,23,Female,Beauty,73.25,2024-06-20
2628,3629,48,Male,Electronics,51.94,2024-05-16
2629,3630,45,Female,Electronics,210.9,2024-01-21
2630,3631,30,Non-Binary,Home,328.16,2024-04-29
2631,3632,41,Male,Clothing,15.13,2024-05-25
2632,3633,22,Female,Toys,6.11,2024-02-03
2633,3634,49,Non-Binary,Home,490.62,2024-01-24
2634,3635,34,Non-Binary,Toys,10.41,2024-06-27
2635,3636,42,Female,Clothing,260.31,2024-04-29
2636,3637,24,Non-Binary,Sports,153.33,2024-01-25
2637,3638,22,Non-Binary,Electronics,387.38,2024-04-26
2638,3639,32,Male,Home,14.41,2024-03-20
2639,3640,49,Non-Binary,Beauty,20.34,2024-06-24
2640,3641,24,Male,Books,86.28,2024-06-13
2641,3642,41,Non-Binary,Toys,139.08,2024-04-29
2642,3643,35,Male,Toys,41.24,2024-04-30
2643,3644,22,Non-Binary,Sports,120.75,2024-02-29
2644,3645,35,Female,Sports,170.33,2024-02-27
2645,3646,41,Non-Binary,Beauty,196.15,2024-02-06
2646,3647,18,Female,Sports,233.06,2024-06-06
2647,3648,19,Non-Binary,Electronics,32.37,2024-03-07
2648,3649,22,Female,Electronics,566.75,2024-04-03
2649,3650,59,Female,Books,85.75,2024-04-10
2650,3651,24,Male,Sports,34.58,2024-02-16
2651,3652,26,Female,Toys,571.9,2024-06-28
2652,3653,21,Non-Binary,Books,21.78,2024-06-19
2653,3654,59,Female,Clothing,212.88,2024-03-25
2654,3655,33,Non-Binary,Sports,41.77,2024-03-24
2655,3656,27,Female,Sports,25.55,2024-04-26
2656,3657,53,Non-Binary,Books,111.78,2024-05-04
2657,3658,43,Non-Binary,Toys,56.3,2024-01-08
2658,3659,58,Non-Binary,Toys,35.85,2024-01-17
2659,3660,18,Non-Binary,Toys,487.16,2024-05-01
2660,3661,41,Non-Binary,Toys,185.71,2024-01-29
2661,3662,36,Female,Home,48.87,2024-03-30
2662,3663,37,Non-Binary,Toys,370.33,2024-05-02
2663,3664,53,Female,Beauty,97.01,2024-04-28
2664,3665,33,Male,Toys,98.87,2024-02-13
2665,3666,26,Male,Electronics,73.33,2024-03-13
2666,3667,51,Female,Beauty,142.23,2024-03-30
2667,3668,54,Non-Binary,Clothing,70.17,2024-06-03
2668,3669,59,Female,Toys,23.65,2024-05-27
2669,3670,59,Male,Beauty,97.81,2024-02-02
2670,3671,41,Female,Clothing,12.99,2024-05-10
2671,3672,41,Female,Electronics,17.39,2024-01-27
2672,3673,26,Non-Binary,Beauty,179.05,2024-04-13
2673,3674,58,Male,Toys,19.91,2024-01-28
2674,3675,52,Non-Binary,Electronics,603.11,2024-03-24
2675,3676,18,Non-Binary,Electronics,187.12,2024-05-22
2676,3677,37,Female,Clothing,196.89,2024-06-15
2677,3678,24,Female,Books,206.8,2024-01-19
2678,3679,42,Female,Books,57.14,2024-03-18
2679,3680,32,Female,Books,97.56,2024-05-16
2680,3681,33,Non-Binary,Electronics,67.86,2024-04-28
2681,3682,56,Non-Binary,Beauty,41.59,2024-04-12
2682,3683,40,Female,Beauty,57.66,2024-05-31
2683,3684,24,Female,Beauty,16.2,2024-04-15
2684,3685,32,Male,Clothing,229.38,2024-03-02
2685,3686,31,Non-Binary,Beauty,24.4,2024-06-07
2686,3687,29,Non-Binary,Electronics,520.35,2024-03-03
2687,3688,18,Non-Binary,Electronics,266.45,2024-05-20
2688,3689,56,Female,Electronics,66.92,2024-02-10
2689,3690,43,Female,Home,70.24,2024-05-03
2690,3691,31,Female,Clothing,31.55,2024-04-08
2691,3692,49,Male,Beauty,29.87,2024-01-17
2692,3693,53,Female,Clothing,90.61,2024-03-28
2693,3694,35,Male,Toys,50.0,2024-02-23
2694,3695,33,Female,Home,5.34,2024-06-26
2695,3696,30,Non-Binary,Clothing,81.16,2024-05-31
2696,3697,56,Male,Toys,28.99,2024-04-20
2697,3698,57,Female,Books,35.8,2024-04-21
2698,3699,57,Female,Clothing,179.65,2024-05-25
2699,3700,56,Non-Binary,Sports,25.19,2024-03-28
2700,3701,23,Female,Electronics,39.4,2024-05-19
2701,3702,40,Non-Binary,Electronics,208.84,2024-06-26
2702,3703,18,Female,Home,31.52,2024-03-01
2703,3704,57,Male,Beauty,15.3,2024-02-14
2704,3705,23,Male,Electronics,84.19,2024-06-18
2705,3706,32,Non-Binary,Home,123.76,2024-06-20
2706,3707,43,Female,Sports,60.57,2024-01-20
2707,3708,24,Non-Binary,Clothing,54.42,2024-05-26
2708,3709,47,Non-Binary,Home,87.7,2024-05-04
2709,3710,21,Female,Clothing,69.33,2024-01-30
2710,3711,28,Male,Toys,762.48,2024-05-31
2711,3712,21,Male,Clothing,46.94,2024-06-01
2712,3713,32,Non-Binary,Toys,180.81,2024-04-28
2713,3714,45,Non-Binary,Beauty,92.13,2024-03-24
2714,3715,40,Non-Binary,Electronics,49.3,2024-05-22
2715,3716,20,Male,Home,268.19,2024-01-25
2716,3717,55,Male,Toys,12.08,2024-04-23
2717,3718,47,Male,Beauty,299.22,2024-02-15
2718,3719,19,Non-Binary,Clothing,84.6,2024-03-19
2719,3720,46,Non-Binary,Books,89.42,2024-04-13
2720,3721,23,Male,Sports,47.91,2024-01-18
2721,3722,25,Non-Binary,Sports,138.97,2024-06-02
2722,3723,31,Male,Toys,158.57,2024-01-28
2723,3724,18,Male,Clothing,80.5,2024-06-24
2724,3725,44,Male,Beauty,31.52,2024-06-01
2725,3726,31,Female,Sports,46.43,2024-04-07
2726,3727,36,Female,Toys,210.61,2024-03-24
2727,3728,50,Non-Binary,Sports,600.06,2024-05-06
2728,3729,21,Female,Toys,196.38,2024-06-14
2729,3730,34,Male,Electronics,25.61,2024-06-18
2730,3731,36,Non-Binary,Electronics,23.26,2024-01-16
2731,3732,35,Male,Books,40.67,2024-01-24
2732,3733,20,Male,Books,111.74,2024-02-25
2733,3734,37,Non-Binary,Toys,279.63,2024-02-05
2734,3735,33,Male,Beauty,706.04,2024-05-28
2735,3736,22,Female,Books,52.3,2024-06-11
2736,3737,38,Non-Binary,Clothing,70.98,2024-01-01
2737,3738,41,Female,Sports,226.7,2024-02-07
2738,3739,23,Female,Books,26.83,2024-06-18
2739,3740,42,Non-Binary,Sports,575.2,2024-02-08
2740,3741,48,Male,Books,47.73,2024-04-25
2741,3742,51,Female,Clothing,134.87,2024-05-16
2742,3743,23,Female,Sports,409.49,2024-03-15
2743,3744,48,Female,Clothing,732.0,2024-04-09
2744,3745,45,Non-Binary,Clothing,31.13,2024-06-06
2745,3746,44,Male,Sports,150.15,2024-05-27
2746,3747,44,Male,Toys,11.08,2024-04-24
2747,3748,59,Non-Binary,Clothing,28.31,2024-02-20
2748,3749,35,Non-Binary,Sports,170.93,2024-02-22
2749,3750,26,Male,Toys,223.85,2024-06-23
2750,3751,42,Non-Binary,Toys,10.69,2024-03-22
2751,3752,39,Non-Binary,Books,274.24,2024-03-17
2752,3753,49,Non-Binary,Beauty,106.6,2024-05-25
2753,3754,29,Male,Sports,189.93,2024-06-22
2754,3755,26,Male,Clothing,44.8,2024-03-18
2755,3756,34,Female,Clothing,87.62,2024-04-21
2756,3757,36,Male,Sports,29.85,2024-03-29
2757,3758,57,Male,Books,114.95,2024-01-23
2758,3759,36,Female,Books,453.17,2024-05-29
2759,3760,25,Female,Beauty,92.7,2024-01-03
2760,3761,32,Male,Electronics,93.04,2024-06-05
2761,3762,26,Non-Binary,Toys,35.87,2024-05-10
2762,3763,56,Female,Home,43.88,2024-04-13
2763,3764,30,Male,Beauty,91.27,2024-02-02
2764,3765,58,Male,Electronics,171.55,2024-03-16
2765,3766,26,Female,Beauty,24.5,2024-01-16
2766,3767,41,Non-Binary,Toys,41.13,2024-04-04
2767,3768,27,Non-Binary,Sports,215.38,2024-05-20
2768,3769,43,Male,Sports,527.19,2024-01-14
2769,3770,49,Female,Sports,108.41,2024-01-01
2770,3771,49,Female,Sports,518.63,2024-06-29
2771,3772,49,Female,Books,103.58,2024-05-23
2772,3773,32,Non-Binary,Clothing,184.42,2024-04-01
2773,3774,55,Non-Binary,Books,56.94,2024-01-29
2774,3775,59,Non-Binary,Books,150.17,2024-03-13
2775,3776,46,Female,Electronics,19.48,2024-01-08
2776,3777,48,Male,Clothing,41.28,2024-03-01
2777,3778,51,Non-Binary,Books,79.93,2024-04-20
2778,3779,49,Female,Toys,85.49,2024-06-28
2779,3780,20,Female,Home,28.39,2024-05-31
2780,3781,19,Male,Sports,234.33,2024-04-10
2781,3782,42,Male,Electronics,158.21,2024-06-09
2782,3783,56,Female,Electronics,118.54,2024-03-22
2783,3784,57,Male,Electronics,70.63,2024-04-07
2784,3785,52,Non-Binary,Clothing,43.83,2024-04-13
2785,3786,36,Female,Clothing,147.39,2024-04-07
2786,3787,40,Non-Binary,Beauty,25.89,2024-04-21
2787,3788,41,Female,Toys,20.67,2024-05-19
2788,3789,59,Non-Binary,Sports,75.51,2024-02-24
2789,3790,31,Male,Clothing,198.37,2024-06-18
2790,3791,32,Male,Clothing,110.8,2024-02-14
2791,3792,33,Non-Binary,Clothing,140.71,2024-05-01
2792,3793,30,Female,Beauty,127.98,2024-02-05
2793,3794,18,Female,Toys,81.51,2024-02-18
2794,3795,40,Non-Binary,Clothing,71.46,2024-05-22
2795,3796,25,Non-Binary,Electronics,135.2,2024-04-08
2796,3797,18,Male,Beauty,66.52,2024-04-02
2797,3798,27,Male,Toys,20.88,2024-04-16
2798,3799,23,Non-Binary,Sports,64.93,2024-02-09
2799,3800,33,Non-Binary,Toys,194.04,2024-03-14
2800,3801,27,Female,Beauty,27.24,2024-06-20
2801,3802,32,Female,Clothing,11.74,2024-02-02
2802,3803,19,Non-Binary,Home,98.03,2024-02-04
2803,3804,42,Female,Clothing,41.01,2024-01-03
2804,3805,46,Male,Books,52.24,2024-01-19
2805,3806,47,Female,Beauty,735.69,2024-06-14
2806,3807,55,Non-Binary,Toys,166.72,2024-01-05
2807,3808,54,Male,Beauty,191.84,2024-02-06
2808,3809,59,Male,Sports,59.55,2024-05-04
2809,3810,30,Male,Electronics,21.91,2024-06-17
2810,3811,34,Female,Toys,659.57,2024-04-21
2811,3812,56,Female,Books,188.1,2024-02-04
2812,3813,45,Male,Home,30.94,2024-01-22
2813,3814,37,Male,Beauty,407.58,2024-02-05
2814,3815,31,Female,Sports,130.42,2024-06-13
2815,3816,35,Female,Beauty,45.96,2024-04-16
2816,3817,18,Male,Beauty,107.45,2024-04-26
2817,3818,28,Female,Electronics,181.79,2024-06-27
2818,3819,56,Female,Books,77.51,2024-06-03
2819,3820,26,Female,Books,160.4,2024-04-18
2820,3821,59,Female,Books,159.78,2024-06-08
2821,3822,46,Non-Binary,Books,19.14,2024-02-16
2822,3823,41,Non-Binary,Electronics,75.64,2024-04-26
2823,3824,37,Non-Binary,Beauty,81.0,2024-05-10
2824,3825,38,Male,Electronics,400.48,2024-04-18
2825,3826,28,Female,Books,16.18,2024-05-21
2826,3827,58,Non-Binary,Sports,33.68,2024-04-25
2827,3828,54,Female,Beauty,34.79,2024-04-08
2828,3829,48,Non-Binary,Beauty,268.02,2024-03-31
2829,3830,47,Male,Home,22.01,2024-02-27
2830,3831,42,Male,Sports,65.48,2024-02-17
2831,3832,20,Non-Binary,Toys,26.85,2024-04-18
2832,3833,56,Male,Clothing,37.58,2024-06-03
2833,3834,35,Female,Electronics,48.51,2024-01-02
2834,3835,55,Female,Beauty,61.99,2024-05-27
2835,3836,46,Male,Toys,125.76,2024-05-07
2836,3837,56,Female,Toys,10.53,2024-03-01
2837,3838,34,Non-Binary,Electronics,44.23,2024-05-08
2838,3839,45,Non-Binary,Sports,202.46,2024-03-09
2839,3840,32,Non-Binary,Beauty,81.64,2024-04-15
2840,3841,28,Female,Sports,49.58,2024-05-19
2841,3842,24,Non-Binary,Home,80.22,2024-05-27
2842,3843,22,Male,Clothing,7.2,2024-04-03
2843,3844,44,Non-Binary,Sports,34.46,2024-01-09
2844,3845,36,Female,Electronics,42.34,2024-01-10
2845,3846,34,Female,Toys,181.51,2024-05-25
2846,3847,24,Non-Binary,Clothing,148.62,2024-05-03
2847,3848,54,Male,Books,144.85,2024-06-29
2848,3849,48,Male,Toys,31.03,2024-04-04
2849,3850,55,Male,Books,402.33,2024-01-29
2850,3851,56,Female,Books,43.64,2024-05-28
2851,3852,23,Male,Electronics,27.84,2024-05-03
2852,3853,59,Female,Books,32.09,2024-06-25
2853,3854,56,Non-Binary,Toys,126.7,2024-01-21
2854,3855,49,Non-Binary,Beauty,395.02,2024-02-06
2855,3856,57,Female,Electronics,98.44,2024-05-14
2856,3857,22,Female,Home,299.65,2024-03-12
2857,3858,45,Non-Binary,Toys,629.27,2024-04-29
2858,3859,23,Non-Binary,Books,157.94,2024-05-12
2859,3860,19,Female,Toys,95.55,2024-01-21
2860,3861,23,Non-Binary,Sports,43.53,2024-05-13
2861,3862,20,Non-Binary,Toys,138.57,2024-06-05
2862,3863,58,Male,Beauty,44.56,2024-01-23
2863,3864,29,Male,Clothing,29.27,2024-03-03
2864,3865,20,Non-Binary,Toys,162.38,2024-04-30
2865,3866,31,Non-Binary,Beauty,233.11,2024-06-10
2866,3867,22,Male,Home,262.27,2024-06-18
2867,3868,27,Non-Binary,Home,90.79,2024-06-20
2868,3869,40,Female,Beauty,55.21,2024-01-20
2869,3870,53,Non-Binary,Books,224.2,2024-06-24
2870,3871,32,Non-Binary,Clothing,183.89,2024-06-11
2871,3872,44,Female,Beauty,150.32,2024-05-18
2872,3873,39,Male,Beauty,29.85,2024-05-28
2873,3874,22,Non-Binary,Electronics,74.66,2024-03-20
2874,3875,55,Male,Beauty,144.7,2024-06-05
2875,3876,19,Male,Sports,532.83,2024-01-14
2876,3877,45,Non-Binary,Beauty,86.65,2024-03-28
2877,3878,24,Non-Binary,Clothing,26.31,2024-05-16
2878,3879,51,Male,Beauty,133.26,2024-01-03
2879,3880,36,Non-Binary,Books,89.72,2024-04-30
2880,3881,23,Non-Binary,Books,195.39,2024-04-26
2881,3882,32,Male,Home,588.64,2024-05-11
2882,3883,57,Male,Beauty,59.11,2024-04-30
2883,3884,20,Female,Sports,133.07,2024-05-26
2884,3885,48,Non-Binary,Books,42.97,2024-03-25
2885,3886,49,Female,Toys,15.9,2024-04-17
2886,3887,29,Male,Books,208.44,2024-03-31
2887,3888,54,Non-Binary,Sports,11.37,2024-03-16
2888,3889,43,Male,Clothing,86.02,2024-03-15
2889,3890,27,Non-Binary,Toys,35.51,2024-02-12
2890,3891,47,Non-Binary,Sports,594.49,2024-01-10
2891,3892,51,Female,Home,166.08,2024-06-26
2892,3893,58,Male,Toys,34.03,2024-06-01
2893,3894,32,Non-Binary,Sports,136.73,2024-03-18
2894,3895,41,Female,Electronics,53.05,2024-05-24
2895,3896,38,Male,Clothing,273.19,2024-03-07
2896,3897,21,Female,Home,5.93,2024-01-16
2897,3898,42,Male,Books,709.58,2024-06-10
2898,3899,49,Non-Binary,Clothing,231.81,2024-05-01
2899,3900,47,Female,Home,28.27,2024-05-28
2900,3901,54,Female,Toys,591.69,2024-02-13
2901,3902,19,Non-Binary,Toys,683.78,2024-05-26
2902,3903,24,Male,Toys,116.26,2024-01-14
2903,3904,23,Non-Binary,Toys,24.57,2024-06-17
2904,3905,19,Female,Clothing,48.23,2024-03-15
2905,3906,37,Non-Binary,Home,74.18,2024-06-08
2906,3907,22,Female,Home,25.79,2024-01-07
2907,3908,22,Non-Binary,Clothing,24.58,2024-03-14
2908,3909,26,Male,Toys,42.07,2024-05-04
2909,3910,59,Female,Home,759.09,2024-01-22
2910,3911,57,Female,Beauty,98.43,2024-02-02
2911,3912,22,Male,Books,12.05,2024-05-09
2912,3913,48,Non-Binary,Beauty,237.34,2024-01-20
2913,3914,23,Male,Beauty,124.63,2024-03-12
2914,3915,39,Non-Binary,Electronics,267.96,2024-03-05
2915,3916,19,Male,Sports,220.26,2024-02-03
2916,3917,58,Male,Books,45.45,2024-06-06
2917,3918,18,Female,Beauty,79.92,2024-03-12
2918,3919,22,Female,Home,221.91,2024-03-11
2919,3920,35,Non-Binary,Clothing,123.33,2024-03-06
2920,3921,49,Male,Toys,142.72,2024-01-04
2921,3922,24,Non-Binary,Sports,58.93,2024-01-29
2922,3923,24,Male,Toys,60.04,2024-06-03
2923,3924,37,Male,Electronics,87.22,2024-02-14
2924,3925,52,Female,Books,148.56,2024-05-31
2925,3926,50,Male,Home,35.09,2024-02-08
2926,3927,59,Female,Beauty,125.41,2024-06-17
2927,3928,23,Female,Books,53.08,2024-04-24
2928,3929,18,Male,Clothing,644.07,2024-04-04
2929,3930,43,Male,Sports,130.83,2024-02-14
2930,3931,47,Non-Binary,Toys,107.47,2024-03-07
2931,3932,53,Non-Binary,Books,288.79,2024-06-28
2932,3933,25,Non-Binary,Books,110.77,2024-03-01
2933,3934,21,Female,Toys,276.56,2024-05-04
2934,3935,34,Female,Home,26.3,2024-02-16
2935,3936,27,Female,Electronics,68.08,2024-05-15
2936,3937,54,Female,Sports,9.9,2024-01-09
2937,3938,21,Female,Books,55.87,2024-03-28
2938,3939,30,Female,Toys,107.64,2024-01-22
2939,3940,19,Male,Toys,82.62,2024-02-07
2940,3941,53,Non-Binary,Books,672.81,2024-06-01
2941,3942,41,Non-Binary,Books,17.39,2024-02-09
2942,3943,25,Non-Binary,Electronics,73.92,2024-05-06
2943,3944,44,Male,Toys,11.04,2024-04-15
2944,3945,56,Non-Binary,Electronics,62.96,2024-04-08
2945,3946,31,Female,Toys,215.21,2024-03-01
2946,3947,48,Male,Sports,208.63,2024-06-18
2947,3948,46,Male,Toys,20.3,2024-04-22
2948,3949,33,Non-Binary,Books,83.08,2024-06-12
2949,3950,55,Female,Home,33.76,2024-02-12
2950,3951,46,Non-Binary,Beauty,248.38,2024-02-23
2951,3952,26,Male,Beauty,268.53,2024-05-27
2952,3953,52,Non-Binary,Books,38.65,2024-03-29
2953,3954,40,Male,Home,212.1,2024-01-14
2954,3955,49,Male,Toys,777.3,2024-06-13
2955,3956,31,Male,Home,208.63,2024-03-08
2956,3957,21,Female,Beauty,37.21,2024-01-30
2957,3958,18,Female,Toys,54.99,2024-01-14
2958,3959,25,Non-Binary,Sports,184.39,2024-02-12
2959,3960,54,Non-Binary,Toys,88.93,2024-04-28
2960,3961,31,Non-Binary,Home,43.71,2024-04-12
2961,3962,31,Female,Books,186.19,2024-05-01
2962,3963,50,Non-Binary,Home,655.03,2024-03-18
2963,3964,26,Female,Electronics,122.83,2024-05-01
2964,3965,54,Male,Toys,117.54,2024-05-16
2965,3966,43,Male,Clothing,72.57,2024-02-29
2966,3967,36,Female,Sports,25.46,2024-04-07
2967,3968,58,Female,Toys,75.3,2024-06-23
2968,3969,50,Male,Sports,44.54,2024-06-29
2969,3970,42,Female,Toys,27.33,2024-04-09
2970,3971,53,Male,Sports,86.25,2024-05-01
2971,3972,23,Non-Binary,Home,195.36,2024-03-08
2972,3973,57,Male,Electronics,71.66,2024-02-07
2973,3974,25,Male,Books,118.56,2024-05-15
2974,3975,24,Non-Binary,Books,69.48,2024-04-21
2975,3976,56,Female,Clothing,78.96,2024-01-04
2976,3977,19,Non-Binary,Home,11.06,2024-03-14
2977,3978,46,Male,Sports,66.18,2024-04-24
2978,3979,56,Male,Books,249.87,2024-04-07
2979,3980,55,Male,Toys,79.41,2024-06-22
